,sicbro_id,RA_DEG,DEC_DEG,MEAN_XCOL,MEAN_YCOL,F062,F087,F106,F129,F158,F184,F213,F146,transitHost,dimEB,blendedEB,lowmassEB,lowRedNoise,hiRedNoise,variable,F087_flux,F087_flux_err,F146_flux,F146_flux_err,F213_flux,F213_flux_err
94,30860,268.4920990756618,-29.209371910405345,1991.5822832702595,1832.1785456903235,24.2523,22.9117,22.4052,21.8988,21.6328,21.7179,21.8029,21.7732,0,0,0,0,0,0,0,70.91966380369865,8.421381347718357,202.3795696883763,14.226017351612374,196.91856765814384,14.032767640709507
95,32076,268.49531574778155,-29.20601060329396,2016.8257513271276,1979.4542680014683,23.5856,22.3533,21.8743,21.3953,21.1107,21.2061,21.3015,21.2627,0,0,0,0,0,0,0,118.61146448957577,10.890889058730503,323.86697744057466,17.996304549561685,312.4975869509841,17.677601278199035
96,32333,268.48962268628827,-29.20221987892429,1812.4585722848672,2005.691747434124,22.4037,21.3385,20.9086,20.4787,20.1727,20.2858,20.3988,20.3404,0,0,0,0,0,0,0,302.02762539629776,17.378942010269146,757.3326285346421,27.519677115377682,717.6730999110497,26.789421417997247
97,33135,268.49422779735573,-29.20648349375136,1997.401199921956,1949.200807446224,25.4987,23.8874,23.2432,22.5991,22.3635,22.4169,22.4703,22.4791,0,0,0,0,0,0,0,28.872651453791722,5.373327782091069,105.63471578240919,10.277875061626755,106.49437477210263,10.319611173494021
98,33396,268.493580643118,-29.20711554579786,1991.5976642967528,1920.872703805528,25.1058,23.5991,23.0053,22.4116,22.1675,22.2388,22.3101,22.2936,0,0,0,0,0,0,0,37.653614169798885,6.136254082891197,125.31604157993368,11.194464774161098,123.42600386001047,11.109725642877526
99,33553,268.4859292219938,-29.207034531721728,1799.1395036918923,1808.449366666446,23.9476,22.536,21.9538,21.3715,21.0826,21.1586,21.2347,21.2286,0,0,0,0,0,0,0,100.24129489680713,10.012057475704339,334.2001712909806,18.281142505078304,332.3277966332955,18.229860027803163
100,33605,268.4920065153784,-29.20791410335808,1965.368689198389,1873.7313807286905,21.7558,21.0393,20.7615,20.4836,20.3522,20.463,20.5737,20.4491,1,0,0,0,1,0,1,397.8566927365217,19.946345347870665,685.1831403455197,26.176003139240333,610.8951372593242,24.716292951397953
101,33669,268.48999022804946,-29.2067643090141,1896.150598662732,1877.3461226975403,21.0726,20.339,20.0406,19.7422,19.5047,19.6479,19.7911,19.657,1,0,0,0,0,1,1,758.3097991841541,27.53742542766397,1421.1720842315215,37.698436097954,1256.0492489075561,35.44078510568799
102,33733,268.4912844282069,-29.209230847898112,1968.9201179916663,1824.11053545304,25.1307,23.8994,23.3925,22.8856,22.7008,22.7714,22.842,22.803,0,0,0,0,0,0,0,28.555296117949734,5.343715572328839,78.38747371420091,8.85367007032682,75.62174038589976,8.696076148809862
103,33772,268.4942790271221,-29.20578157911727,1987.1730738964216,1970.6455230984168,25.9505,24.2568,23.5553,22.8538,22.6306,22.6799,22.7292,22.7396,0,0,0,0,0,0,0,20.545970875358883,4.532766360111547,83.10108002734498,9.115979378396212,83.90090939783339,9.159743959185398
104,34040,268.4959385977372,-29.20603595250985,2032.8005279943704,1988.0527315107936,26.1233,24.6884,24.127,23.5655,23.3388,23.4047,23.4705,23.4558,0,0,0,0,0,0,0,13.806597626683383,3.7157230287904106,42.966172543299734,6.5548586974319845,42.38836527573719,6.510634782856215
105,34401,268.489165045577,-29.20225147579439,1801.5444128150305,1997.8937636228695,24.0293,22.6734,22.1312,21.5891,21.3084,21.399,21.4896,21.4569,0,0,0,0,0,0,0,88.32561461281419,9.398170812068388,270.82370063287954,16.456722050058435,262.7886889063377,16.2107584309414
106,34602,268.48867365784554,-29.20301391377972,1801.7703768493843,1968.0617962715128,25.8621,24.2081,23.5457,22.8833,22.6589,22.7151,22.7713,22.7711,0,0,0,0,0,0,0,21.488528076029358,4.63557203331254,80.72474246181541,8.984694900875343,80.70987378422302,8.983867418001172
107,35015,268.4904935949735,-29.20601417143295,1896.425428326488,1906.995245985966,22.8234,21.7639,21.3247,20.8855,20.6586,20.7451,20.8316,20.784,0,0,0,0,0,0,0,204.12052099529623,14.28707531285869,503.32287442634544,22.434858466822238,481.73330002801475,21.948423634238853
108,35257,268.4942583353467,-29.20384666452828,1954.93331958332,2027.331171569025,18.1372,17.5933,17.4687,17.3441,17.3699,17.5198,17.6697,17.4195,0,0,0,0,0,0,0,9508.820914757975,97.51318328696881,11159.549634516585,105.63876956173138,8862.712639128376,94.14198127896171
109,35445,268.48820182542937,-29.207150912154912,1857.815847057116,1839.1230873853788,22.9469,21.8477,21.4152,20.9827,20.7177,20.816,20.9144,20.8631,0,0,0,0,0,0,0,188.95860242363844,13.746221387117204,467.95777584654456,21.632331724678792,446.3614381168751,21.127267644370747
110,35509,268.4950511270692,-29.206830336747966,2023.6547161683015,1951.33720256448,24.5876,23.2677,22.723,22.1783,21.9652,22.0223,22.0793,22.0733,0,0,0,0,0,0,0,51.093619349371394,7.147980088764335,153.50646409070185,12.389772560087689,152.6604956705987,12.355585606137764
111,35780,268.49029490946674,-29.204200167033445,1861.7199673564917,1957.4474047788492,24.1697,22.7978,22.2447,21.6917,21.4211,21.4804,21.5397,21.5531,0,0,0,0,0,0,0,78.76380134547622,8.874897258305372,247.86012715076112,15.743574154262467,250.93813627498048,15.841026995589033
112,36017,268.4922402069866,-29.206653365979435,1950.5358775667787,1914.3745027833825,25.9597,24.2787,23.5982,22.9177,22.6931,22.7377,22.7824,22.8008,0,0,0,0,0,0,0,20.13569703626541,4.48728169789522,78.5464693132327,8.86264460041317,79.88894172094757,8.93806140731577
113,38037,268.49541940622487,-29.20598269787476,2018.9577012574464,1981.831558900689,22.2516,21.3404,20.9713,20.6023,20.302,20.4144,20.5268,20.4671,0,0,0,0,0,0,0,301.4995499137692,17.36374239367105,673.917397677724,25.95991906146327,637.861908785012,25.255928190922067
114,38143,268.4895570946284,-29.201324953653412,1796.1467379509716,2031.068384229768,20.307,19.6921,19.479,19.2658,19.1466,19.2851,19.4236,19.2497,1,0,0,0,1,0,1,1375.9627224115527,37.09397151036207,2068.0768261453827,45.476112698265915,1762.0030999722733,41.976220648984985
115,38200,268.4872622740022,-29.205185863426053,1802.126164041792,1882.9064313710692,20.1363,19.4804,19.1904,18.9003,18.7096,18.8435,18.9773,18.8395,0,0,0,0,0,0,0,1672.1940282741336,40.89246908996978,3017.495757393884,54.931737250826906,2657.826750219433,51.55411477485995
116,38226,268.4934327088477,-29.20337083107754,1926.5070193040228,2028.959382231697,25.4329,23.7577,23.0086,22.2595,21.992,22.0457,22.0995,22.1205,0,0,0,0,0,0,0,32.53618794865376,5.704050135531223,146.97608271540588,12.123369280666406,149.84652231307712,12.241181410022364
117,38705,268.4939818101987,-29.20978336070371,2045.3577844517397,1848.3070884987096,23.7024,22.4774,21.9614,21.4454,21.2051,21.2791,21.353,21.3308,1,0,0,0,0,0,1,105.80024372379677,10.285924543948237,304.17720723150535,17.440676799697464,298.0208631049588,17.263280774666175
118,38741,268.49166298852003,-29.20269441655517,1871.207586898892,2022.3294663911763,25.3381,23.7861,23.1367,22.4873,22.2439,22.3131,22.3823,22.3689,0,0,0,0,0,0,0,31.69616128906882,5.629934394739323,116.9194242688653,10.812928570413535,115.48528970470439,10.746408223434674
119,39484,268.49199969737265,-29.206752473531694,1946.1528557198835,1907.8464179144096,25.3467,24.0729,23.5741,23.0754,22.8599,22.9311,23.0022,22.9745,0,0,0,0,0,0,0,24.338099829465225,4.9333659735990825,66.93398285813475,8.181319139242445,65.24791947982618,8.077618428709428
120,40578,268.4937489275547,-29.20870746344205,2021.9010625469195,1876.5052285448787,23.5652,22.4661,21.9645,21.4629,21.2292,21.3098,21.3904,21.3549,0,0,0,0,0,0,0,106.90712936007452,10.339590386474434,297.49979318335403,17.24818231534425,287.9298348564492,16.968495362183685
121,41355,268.49183358871096,-29.203373854449005,1886.609110708453,2004.8756336838476,26.9762,25.1668,24.3863,23.6058,23.3825,23.4156,23.4487,23.485,0,0,0,0,0,0,0,8.886416575635181,2.981009321628361,41.826032266114545,6.467304868808532,43.24806371235079,6.576326004111323
122,41776,268.4901005569293,-29.203370242725583,1843.257535632178,1978.9773654640092,24.2158,22.9145,22.3497,21.7848,21.5919,21.6529,21.714,21.6935,0,0,0,0,0,0,0,70.73700504588358,8.41052941531528,217.79437959312122,14.757858231908898,213.72073946311966,14.619190793717676
123,43059,268.4897136714775,-29.203626821956664,1837.7998072502207,1965.6141503802053,24.757,23.3161,22.7413,22.1664,21.8711,21.952,22.0329,22.0216,0,0,0,0,0,0,0,48.86598621611981,6.990421032821972,160.99287948477485,12.688296949739742,159.32600556428497,12.622440554991137
124,43191,268.4914134594087,-29.20733873430211,1941.120780282348,1881.781097122979,27.3971,25.5482,24.7738,23.9995,23.7652,23.8036,23.8421,23.8743,0,0,0,0,0,0,0,6.254126598420537,2.5008251834985464,29.223125835409892,5.4058418248603886,30.102784400771498,5.486600441144908
125,43630,268.4892078369053,-29.208227555215927,1900.5983697958488,1822.5050275127549,22.4091,21.3207,20.9112,20.5017,20.2034,20.3046,20.4058,20.3632,0,0,0,0,0,0,0,307.02000056201376,17.52198620482318,741.5947867488078,27.23223800477676,713.0609741556351,26.703201571265478
126,43826,268.4903107302479,-29.209320995190883,1946.075916657903,1806.8453297535957,26.074,24.4278,23.712,22.9961,22.7738,22.8285,22.8832,22.8846,0,0,0,0,0,0,0,17.552002340840247,4.189510990657531,72.71209672780361,8.52713883596389,72.8059156444986,8.532638258153137
127,44097,268.4875452126147,-29.20813427254133,1857.537821541633,1800.304810928772,25.0926,23.6242,23.0172,22.4102,22.205,22.257,22.309,22.3079,0,0,0,0,0,0,0,36.79312434218776,6.0657336194550915,123.67635242324327,11.1209870255856,123.5511147322565,11.115354908065532
128,45347,268.48920498223885,-29.204623411266383,1841.432796581193,1928.6255229826024,24.4816,23.1261,22.5801,22.0342,21.7587,21.8496,21.9405,21.9052,0,0,0,0,0,0,0,58.21121554432844,7.629627483981668,179.2118273381121,13.387002178908917,173.4789033762491,13.171139031087975
129,46035,268.4873761741988,-29.20572390999104,1813.7935298499667,1868.7670921738047,26.9967,25.2873,24.4957,23.7041,23.5096,23.551,23.5925,23.6039,0,0,0,0,0,0,0,7.952920994912888,2.8200923734716365,37.48751634721029,6.122704986132378,37.883200989639896,6.154933061345176
130,46041,268.489479871282,-29.20930254015944,1925.0191978138264,1794.922189735093,25.47,23.9285,23.3257,22.7228,22.4598,22.5273,22.5948,22.592,0,0,0,0,0,0,0,27.80011984536495,5.272581895557901,95.20213065591042,9.75715791897981,94.9569306367015,9.744584682617392
131,46334,268.4879889351765,-29.205451419187767,1824.6322380177896,1885.9883940609143,23.4623,22.2959,21.8283,21.3608,21.0937,21.199,21.3043,21.2427,0,0,0,0,0,0,0,125.05085577970884,11.18261399582892,329.888114096086,18.162822305360088,311.69272666271945,17.654821626476984
132,46371,268.48627948985023,-29.206151428261776,1793.4087480409726,1839.7176543375288,24.2318,22.8619,22.3125,21.7631,21.514,21.5797,21.6453,21.6399,0,0,0,0,0,0,0,74.24832628010329,8.616746850180947,228.81614691628843,15.126670053792026,227.68093600799884,15.089099907151482
133,46864,268.49416288364364,-29.20548330593145,1979.381563559434,1977.6890052940307,25.9807,24.3536,23.6881,23.0226,22.7734,22.8322,22.8909,22.8966,0,0,0,0,0,0,0,18.79345672026117,4.3351420645996335,71.91287771898634,8.480146090662963,72.29140545095223,8.502435265907776
134,47519,268.4948870579404,-29.20468991025912,1984.464317770262,2011.9255241629407,24.9609,23.7304,23.197,22.6636,22.4657,22.5307,22.5958,22.5709,0,0,0,0,0,0,0,33.364657279313846,5.776214788190779,97.07036623094915,9.852429458308704,94.86951233531249,9.740098168669169
135,47568,268.489554658812,-29.20615264423648,1875.2412701931587,1888.8275539779688,26.7272,24.9068,24.1574,23.4081,23.1676,23.2033,23.239,23.2781,0,0,0,0,0,0,0,11.290850789098,3.360186124174969,50.6065426574324,7.113827567310891,52.46222046269161,7.243080868159047
136,48231,268.4906107304482,-29.203826920112387,1863.489610769169,1973.1807947847792,19.5573,19.0432,18.8647,18.6861,18.602,18.7525,18.9031,18.6959,0,0,0,0,0,0,0,2501.305097379532,50.01304927096059,3444.186563654748,58.6871925010453,2845.8150261282453,53.346180989160274
137,48370,268.4904238497425,-29.20272344947104,1840.7288293062009,2002.880522111052,21.2034,20.5652,20.2828,20.0005,19.8076,19.9422,20.0767,19.9386,0,0,0,0,0,0,0,615.6964763966845,24.813231881330665,1096.4950315816875,33.11336635834067,965.5319916781852,31.073010663245768
138,48387,268.49271949746765,-29.204678194845496,1930.1249895325952,1979.747492651887,23.4079,22.2758,21.8426,21.4094,21.1376,21.2362,21.3348,21.2858,1,0,0,0,1,0,1,127.38745704409394,11.286605204581843,317.0492047215775,17.805875567395653,303.0586387312096,17.40857945758957
139,48744,268.49017020584154,-29.20877001699175,1933.531916691519,1820.9664589328968,24.4636,23.1376,22.5954,22.0532,21.8397,21.8974,21.9551,21.9482,0,0,0,0,0,0,0,57.597902475981485,7.58932819661803,172.25294991680565,13.124517130805447,171.16173028723333,13.082879281229852
140,50373,268.4922958394377,-29.208015366260582,1974.2561801229356,1875.0896689378003,26.2123,24.8207,24.2689,23.7171,23.4901,23.5489,23.6076,23.6044,0,0,0,0,0,0,0,12.222686372707646,3.496095875788827,37.47025668243715,6.121295343506728,37.359982846074836,6.112281312740345
141,50541,268.4933467562645,-29.21050839236949,2041.3815006918512,1817.4219864677607,23.6253,22.4124,21.8736,21.3348,21.1021,21.1687,21.2352,21.2218,0,0,0,0,0,0,0,112.327648712097,10.59847388599401,336.2998457756191,18.338479919982984,332.1747892611463,18.225662930635647
142,50850,268.4922032848255,-29.20939320645492,1994.5345229605157,1833.1148121865835,18.6064,18.1148,18.0069,17.8991,17.9369,18.0934,18.2499,17.9844,0,0,0,0,0,0,0,5882.022319958975,76.69434346781368,6632.643702403504,81.44104433517232,5193.817294287677,72.06814340808064
143,50939,268.4892918003072,-29.20250090463182,1808.8005239484485,1992.4486671694829,23.5111,22.4204,21.9887,21.557,21.3148,21.3953,21.4757,21.4439,1,0,0,0,1,0,1,111.50302974917858,10.559499502778461,274.08588344168953,16.555539358223566,266.174635582532,16.314859349149536
144,51219,268.4900851791366,-29.20856276057263,1928.0098375975087,1825.7956120543645,25.7213,24.0815,23.3886,22.6956,22.4229,22.4805,22.5381,22.555,0,0,0,0,0,0,0,24.146081832628195,4.913866281516846,98.50236733652443,9.924835884614135,100.04759842476948,10.002379638104598
145,51404,268.49358777292315,-29.209826526597077,2036.2226455256075,1841.123538989328,23.288,22.2568,21.861,21.4651,21.2458,21.331,21.4162,21.3676,0,0,0,0,0,0,0,129.63631223283832,11.385794317167262,294.0401720208436,17.147599599385437,281.1685026924883,16.76807987494359
146,51692,268.4951455048813,-29.204974091138595,1995.579625314104,2007.432263251639,23.6802,22.3992,21.9193,21.4394,21.1228,21.2063,21.2899,21.2828,0,0,0,0,0,0,0,113.70162410256715,10.663096365623222,317.9264554571705,17.83049229430221,315.8542086903069,17.772287660577266
147,52344,268.4898247541542,-29.20284330660029,1827.7281492623729,1990.3602355510695,23.3063,22.0868,21.599,21.1112,20.8208,20.9116,21.0025,20.9733,0,0,0,0,0,0,0,151.60958821036598,12.312984537079789,422.79190954656093,20.561904326850684,411.5728025978016,20.287257148215026
148,52506,268.4890540946547,-29.207225703261077,1880.331395817855,1849.7085615125268,19.8015,19.264,19.0641,18.8642,18.7588,18.9065,19.0543,18.8601,1,0,0,0,1,0,1,2041.0172166629798,45.17761853687044,2960.7836112241976,54.413083088759066,2475.863333463959,49.75804792658127
149,52549,268.48964525626565,-29.20444047550413,1849.4315028344904,1940.620583432643,24.1155,22.9631,22.5114,22.0596,21.8646,21.9342,22.0037,21.9704,0,0,0,0,0,0,0,67.64047802384027,8.22438313941175,168.76666491158628,12.991022473677207,163.66909015311558,12.79332209213524
150,53319,268.48979885302026,-29.204915629279917,1861.059043020501,1928.9292371331223,17.4084,16.8945,16.7791,16.6637,16.696,16.8486,17.0012,16.7441,0,0,0,0,0,0,0,18098.670279237114,134.5312985116739,20787.71089052823,144.17943990225592,16404.638637191154,128.08059430370847
151,54084,268.4925178144344,-29.20938512235431,2002.258744323568,1838.072175707252,27.6822,25.7129,24.8808,24.0488,23.792,23.813,23.8341,23.9031,0,0,0,0,0,0,0,5.373863961614567,2.318159606587641,28.458150261282466,5.334618098916029,30.32540908558374,5.506851104359345
152,54804,268.4934124132991,-29.20610132198961,1970.7668914134103,1948.224062649164,25.1124,23.5606,22.9444,22.3283,22.071,22.1307,22.1903,22.1978,0,0,0,0,0,0,0,39.0127592919716,6.24601947579189,136.87579925361956,11.699393114756832,137.8245769678717,11.73987125005516
153,54911,268.4886754731227,-29.206849372788728,1864.7031783039583,1855.1124004014025,25.9102,24.2975,23.6445,22.9915,22.7702,22.8156,22.861,22.8769,0,0,0,0,0,0,0,19.790039824075606,4.448599759932962,73.22960105251852,8.557429582095228,74.30989850826855,8.62031893309456
154,55533,268.4955737549077,-29.20569838468311,2018.1522138452945,1992.5223651525916,24.077,22.7412,22.2289,21.7166,21.4353,21.5123,21.5893,21.5786,0,0,0,0,0,0,0,82.97870793940449,9.109264950554708,242.10662194640736,15.559775767870414,239.7323640922311,15.483293063564712
155,56411,268.4960636381482,-29.204472074014365,2010.2850736854325,2035.995858994885,27.4549,25.6011,24.8395,24.0779,23.8345,23.8667,23.8988,23.9447,0,0,0,0,0,0,0,5.956712893865592,2.440637804727607,27.388400388378834,5.233392818084539,28.571080718794526,5.3451922995150065
156,56835,268.49256974558364,-29.20630824919465,1953.1094583951156,1929.4849635451155,23.797,22.4747,21.972,21.4694,21.1749,21.2523,21.3296,21.3236,0,0,0,0,0,0,0,106.06367432573923,10.298721975358847,306.20104473907895,17.498601222357145,304.51358215835796,17.450317537464983
157,57040,268.49437909209075,-29.20747746685156,2017.4767222424564,1922.1917132331048,24.4419,23.2983,22.8457,22.3931,22.1879,22.2568,22.3258,22.2975,0,0,0,0,0,0,0,49.6737180774468,7.047958433294482,124.86670974556009,11.17437737619238,121.65407702923386,11.02969070415095
158,57532,268.49431811066887,-29.20841362495768,2031.3016647720424,1893.7006609422865,25.4529,23.9146,23.2858,22.657,22.4266,22.4687,22.5108,22.5356,0,0,0,0,0,0,0,28.158315336122033,5.306440929297342,100.27823195826085,10.01390193472359,102.59511158248557,10.128924502753764
159,57949,268.4910028332542,-29.204180576054117,1879.083023776808,1968.64704913306,26.406,24.5949,23.8618,23.1286,22.8811,22.9146,22.9481,22.9935,0,0,0,0,0,0,0,15.048273233296658,3.879210387862027,65.77285113461362,8.110046309030153,68.58145080504333,8.281391839844515
160,57956,268.48813141531485,-29.207489407135917,1861.607161746569,1828.0959363750976,25.4672,23.8993,23.2661,22.6329,22.3646,22.4318,22.499,22.4988,0,0,0,0,0,0,0,28.55792627903796,5.343961665191655,103.73532410059482,10.185053956685493,103.71621710759676,10.184115921747786
161,57965,268.4927326570182,-29.208325754872494,1990.2567057309657,1872.5008610034056,19.9756,19.3246,19.1072,18.8898,18.7726,18.9095,19.0465,18.8742,0,0,0,0,0,0,0,1930.2193639653067,43.9342618461413,2922.581750872099,54.06090778808749,2493.714141709477,49.93710185532874
162,58815,268.49318333633533,-29.205699734156152,1958.4603493838893,1956.616273515996,26.4875,25.0628,24.4962,23.9296,23.7099,23.7718,23.8336,23.8226,0,0,0,0,0,0,0,9.779725569536076,3.1272552773216447,30.64831962391302,5.536092450809779,30.33937766870185,5.508119249680589
163,58983,268.4909886039557,-29.201849028926475,1840.5000627526583,2037.1119997518615,22.4173,21.3678,20.9695,20.5713,20.2901,20.3947,20.4993,20.4444,0,0,0,0,0,0,0,293.98601280789796,17.146020319826345,688.1556313240019,26.232720623755398,654.2242954277467,25.577808651793195
164,59428,268.4952158289708,-29.20721995568572,2034.1567294622016,1942.331445417484,24.3495,22.996,22.4542,21.9124,21.6141,21.704,21.794,21.7694,0,0,0,0,0,0,0,65.62157777479541,8.100714645930655,203.0891248545829,14.25093417480352,198.53938311899,14.09040038888143
165,59970,268.4939238301282,-29.206837221676373,1995.6073848707667,1934.2204116485025,25.3111,23.77,23.1682,22.5663,22.3008,22.3665,22.4321,22.4333,0,0,0,0,0,0,0,32.16967461227861,5.671831680531309,110.18606359755815,10.496954967873213,110.30791305965333,10.50275740268494
